"X","Y","Z"
1487.09,1298.72,97.44
1487.18,1298.74,97.41
1487.15,1298.87,97.42
1487.72,1298.59,97.36
1487.73,1298.62,97.38
1487.69,1298.62,97.38
1487.70,1298.63,97.39
1487.61,1298.64,97.37
1487.62,1298.64,97.37
1487.71,1298.51,97.37
1487.72,1298.53,97.39
1487.71,1298.62,97.37
1487.69,1298.62,97.38
1487.64,1298.62,97.36
1487.66,1298.62,97.38
1487.42,1298.51,97.39
1487.44,1298.53,97.38
1487.38,1298.58,97.38
1487.37,1298.57,97.39
1487.04,1298.52,97.38
1487.03,1298.52,97.37
1487.04,1298.54,97.37
1487.04,1298.52,97.38
1487.03,1298.80,97.37
1487.06,1298.51,97.35
1487.04,1298.52,97.38
1487.47,1298.95,97.38
1487.46,1298.94,97.38
1487.03,1298.54,97.35
1487.03,1298.52,97.35
1487.03,1298.57,97.36
1487.03,1298.56,97.36
1487.23,1298.45,97.43
1487.24,1298.47,97.43
1487.31,1298.30,97.44
1487.33,1298.30,97.45
1487.18,1298.36,97.43
1487.17,1298.35,97.43
1487.21,1298.31,97.42
1487.20,1298.32,97.45
1487.29,1298.20,97.44
1487.28,1298.18,97.44
1487.34,1298.18,97.45
1487.32,1298.20,97.43
1487.17,1298.11,97.43
1487.20,1298.12,97.43
1487.18,1298.14,97.42
1487.19,1298.16,97.43
1487.29,1298.09,97.44
1487.32,1298.07,97.42
1487.29,1298.17,97.44
1487.28,1298.18,97.44
1487.24,1298.21,97.42
1487.18,1298.18,97.43
1487.18,1298.18,97.44
1487.04,1298.34,97.44
1487.05,1298.33,97.42
1487.29,1298.08,97.43
1487.30,1298.06,97.43
1487.26,1298.15,97.44
1487.25,1298.14,97.44
1487.27,1298.16,97.43
1487.26,1298.17,97.42
1487.12,1298.23,97.42
1487.13,1298.23,97.43
1487.23,1298.06,97.42
1487.25,1298.07,97.44
1487.39,1298.13,97.43
1487.40,1298.13,97.43
1487.26,1298.20,97.42
1487.25,1298.21,97.42
1487.26,1298.19,97.42
1487.26,1298.19,97.42
1487.26,1298.19,97.42
1487.26,1298.19,97.42
1487.24,1298.18,97.42
1487.25,1298.19,97.42
1487.23,1298.18,97.42
1487.24,1298.18,97.42
1487.24,1298.16,97.42
1487.25,1298.18,97.42
1487.26,1298.18,97.41
1487.26,1298.19,97.42
1487.28,1298.17,97.44
1487.26,1298.18,97.41
1487.28,1298.14,97.43
1487.29,1298.14,97.43
1487.28,1298.15,97.44
1487.27,1298.15,97.43
1487.42,1298.04,97.41
1487.42,1298.10,97.41
1487.28,1298.02,97.43
1487.27,1298.01,97.44
1487.25,1298.22,97.42
1487.26,1298.21,97.42
1487.24,1298.13,97.43
1487.23,1298.13,97.42
1487.33,1298.18,97.41
1487.34,1298.19,97.43
1487.33,1298.20,97.43
1487.33,1298.19,97.41
1487.33,1298.14,97.42
1487.32,1298.14,97.43
1487.35,1298.45,97.42
1487.34,1298.42,97.43
1487.32,1298.36,97.42
1487.31,1298.42,97.43
1487.32,1298.43,97.42
1487.24,1298.34,97.42
1487.29,1298.10,97.42
1487.34,1298.34,97.42
1487.21,1298.38,97.41
1487.24,1298.40,97.41
1487.36,1298.32,97.42
1487.34,1298.30,97.42
1487.16,1298.39,97.42
1487.16,1298.40,97.43
1487.15,1298.42,97.41
1487.14,1298.40,97.43
1487.08,1298.29,97.42
1487.16,1298.09,97.44
1487.16,1298.10,97.43
1487.24,1298.28,97.43
1487.23,1298.29,97.42
1487.10,1298.24,97.43
1487.14,1298.40,97.42
1487.13,1298.41,97.41
1487.12,1298.40,97.42
1487.12,1298.39,97.42
1487.24,1298.14,97.43
1487.23,1298.13,97.43
1487.46,1298.11,97.41
1487.47,1298.11,97.40
1487.38,1298.42,97.41
1487.38,1298.42,97.41
1487.33,1298.31,97.40
1487.31,1298.31,97.40
1487.28,1298.29,97.40
1487.16,1298.28,97.41
1487.33,1298.07,97.41
1487.30,1298.08,97.41
1487.24,1298.25,97.40
1487.24,1298.25,97.41
1487.14,1298.34,97.41
1487.03,1298.19,97.41
1487.12,1298.40,97.42
1487.12,1298.39,97.41
1487.13,1298.38,97.42
1487.10,1298.39,97.42
1487.12,1298.36,97.40
1487.07,1298.45,97.42
1487.06,1298.44,97.42
1487.09,1298.46,97.42
1487.10,1298.44,97.40
1487.27,1298.12,97.42
1487.26,1298.13,97.42
1487.18,1298.16,97.42
1487.18,1298.14,97.43
1487.11,1298.06,97.43
1487.13,1298.05,97.41
1487.12,1298.19,97.42
1487.10,1298.19,97.40
1487.09,1298.40,97.42
1487.10,1298.42,97.42
1487.11,1298.38,97.41
1487.12,1298.39,97.41
1487.25,1298.24,97.41
1487.25,1298.25,97.40
1487.27,1298.22,97.42
1487.22,1298.10,97.41
1487.22,1298.15,97.42
1487.48,1298.10,97.39
1487.49,1298.08,97.39
1487.44,1298.26,97.39
1487.03,1298.42,97.36
1487.03,1298.41,97.36
1487.47,1298.05,97.39
1487.50,1298.06,97.39
1487.36,1298.04,97.40
1487.37,1298.04,97.40
1487.20,1298.05,97.40
1487.18,1298.05,97.39
1487.01,1298.06,97.40
1487.02,1298.04,97.39
1487.03,1298.81,97.37
1487.03,1298.82,97.35
1487.02,1298.85,97.36
1487.04,1298.87,97.35
1487.03,1298.70,97.38
1487.03,1298.81,97.43
1487.03,1298.22,97.37
1487.02,1298.22,97.41
1487.30,1298.17,97.40
1487.28,1298.20,97.41
1487.12,1298.16,97.38
1487.11,1298.15,97.39
1487.43,1298.05,97.37
1487.39,1298.03,97.36
1487.22,1298.05,97.34
1487.23,1298.03,97.35
1487.65,1298.71,97.27
1487.04,1298.42,97.45
1487.58,1298.55,97.16
1487.04,1298.43,97.15
1487.05,1298.40,97.17
1487.09,1297.49,99.12
1487.14,1297.51,99.14
1487.06,1297.46,99.11
1487.08,1297.44,99.12
1487.11,1297.92,99.19
1487.10,1297.93,99.19
1487.08,1297.83,99.16
1487.05,1297.83,99.17
1487.16,1297.50,99.10
1487.18,1297.49,99.11
1487.48,1297.31,99.06
1487.49,1297.33,99.06
1487.13,1297.68,99.10
1487.13,1297.66,99.10
1487.53,1297.33,98.82
1487.52,1297.33,98.85
1487.28,1297.42,98.72
1487.72,1297.56,98.68
1487.69,1297.57,98.69
1487.82,1297.03,98.43
1487.80,1297.04,98.44
1487.03,1297.56,98.34
1487.84,1297.76,98.32
1487.87,1297.73,98.32
1487.85,1297.56,98.30
1487.84,1297.59,98.31
1487.83,1297.44,98.29
1487.83,1297.42,98.31
1487.38,1297.40,98.31
1487.38,1297.38,98.31
1487.71,1297.09,98.28
1487.68,1297.15,98.26
1487.87,1297.42,98.28
1487.85,1297.41,98.28
1487.78,1297.48,98.28
1487.76,1297.47,98.29
1487.85,1297.45,98.29
1487.84,1297.46,98.29
1487.79,1297.07,98.25
1487.79,1297.06,98.26
1487.86,1297.49,98.27
1487.86,1297.48,98.26
1487.87,1297.05,98.23
1487.86,1297.07,98.24
1487.14,1297.59,97.96
1487.14,1297.58,97.94
1487.90,1297.96,97.89
1487.76,1297.89,97.85
1487.20,1297.17,97.87
1487.69,1297.82,97.84
1487.70,1297.80,97.83
1487.55,1297.12,97.81
1487.56,1297.14,97.81
1487.70,1297.10,97.79
1487.35,1297.98,97.74
1487.34,1297.96,97.74
1487.48,1297.56,97.70
1487.55,1297.57,97.70
1487.56,1297.59,97.70
1487.53,1297.62,97.69
1487.50,1297.62,97.69
1487.10,1297.49,97.69
1487.11,1297.47,97.70
1487.41,1297.31,97.69
1487.39,1297.33,97.70
1487.41,1297.11,97.68
1487.41,1297.15,97.70
1487.22,1297.84,97.69
1487.20,1297.83,97.70
1487.38,1297.87,97.67
1487.66,1297.08,97.60
1487.61,1297.92,97.58
1487.62,1297.91,97.57
1487.71,1297.77,97.57
1487.77,1297.57,97.56
1487.26,1297.17,97.57
1487.43,1297.73,97.58
1487.42,1297.86,97.56
1487.13,1297.64,97.56
1487.23,1297.39,97.54
1487.25,1297.38,97.53
1487.09,1297.13,97.54
1487.75,1297.86,97.55
1487.73,1297.85,97.54
1487.23,1297.52,97.48
1487.25,1297.50,97.50
1487.80,1297.92,97.45
1487.58,1297.94,97.47
1487.45,1297.83,97.43
1487.32,1297.95,97.44
1487.30,1297.86,97.43
1487.32,1297.87,97.43
1487.34,1297.86,97.43
1487.26,1297.87,97.43
1487.05,1297.88,97.43
1487.35,1297.96,97.43
1487.37,1297.96,97.44
1487.01,1297.87,97.43
1487.93,1297.52,97.44
1487.94,1297.51,97.40
1487.20,1297.98,97.44
1487.61,1297.52,97.43
1487.64,1297.60,97.44
1487.63,1297.60,97.42
1487.51,1297.84,97.43
1487.52,1297.84,97.41
1487.51,1297.91,97.41
1487.51,1297.62,97.40
1487.51,1297.89,97.42
1487.61,1297.91,97.41
1487.60,1297.95,97.43
1487.53,1297.92,97.43
1487.53,1297.90,97.41
1487.88,1297.92,97.41
1487.91,1297.79,97.41
1487.87,1297.54,97.40
1487.89,1297.52,97.41
1487.86,1297.91,97.40
1487.87,1297.50,97.39
1487.54,1297.01,97.41
1487.53,1297.02,97.43
1487.80,1297.00,97.39
1487.38,1297.21,97.42
1487.32,1297.12,97.41
1487.29,1297.12,97.40
1487.31,1297.17,97.38
1487.14,1297.11,97.41
1487.07,1297.31,97.41
1487.18,1297.36,97.41
1487.09,1297.35,97.42
1487.18,1297.37,97.40
1487.16,1297.41,97.41
1487.47,1297.85,97.43
1487.45,1297.84,97.42
1487.50,1297.84,97.43
1487.48,1297.84,97.42
1487.45,1297.89,97.42
1487.50,1297.94,97.40
1487.35,1297.76,97.41
1487.34,1297.81,97.42
1487.45,1297.64,97.40
1487.37,1297.64,97.42
1487.23,1297.69,97.44
1487.24,1297.68,97.42
1487.24,1297.66,97.43
1487.25,1297.67,97.42
1487.43,1297.95,97.42
1487.35,1297.95,97.42
1487.36,1297.97,97.43
1487.25,1297.89,97.42
1487.37,1297.83,97.41
1487.36,1297.84,97.42
1487.36,1297.80,97.41
1487.35,1297.82,97.42
1487.30,1297.82,97.42
1487.28,1297.78,97.41
1487.24,1297.78,97.43
1487.24,1297.86,97.43
1487.23,1297.83,97.41
1487.40,1297.82,97.43
1487.41,1297.80,97.40
1487.74,1297.20,97.39
1487.76,1297.19,97.39
1487.88,1297.16,97.39
1487.89,1297.14,97.39
1487.86,1297.37,97.40
1487.87,1297.39,97.40
1487.88,1297.50,97.39
1487.90,1297.49,97.39
1487.89,1297.77,97.39
1487.87,1297.77,97.40
1487.35,1297.84,97.41
1487.32,1297.79,97.41
1487.27,1297.80,97.41
1487.14,1297.81,97.42
1487.15,1297.86,97.42
1487.15,1297.86,97.41
1487.15,1297.87,97.41
1487.38,1297.94,97.41
1487.20,1297.95,97.41
1487.07,1297.86,97.41
1487.07,1297.85,97.41
1487.09,1297.85,97.41
1487.09,1297.85,97.40
1487.71,1297.41,97.37
1487.87,1297.31,97.33
1487.84,1297.31,97.35
1487.89,1297.35,97.35
1487.91,1297.33,97.35
1487.63,1297.30,97.35
1487.61,1297.42,97.36
1487.53,1297.43,97.37
1487.62,1297.40,97.34
1487.54,1297.39,97.36
1487.52,1297.41,97.35
1487.89,1297.50,97.39
1487.92,1297.68,97.37
1487.83,1297.48,97.35
1487.85,1297.49,97.36
1487.89,1297.75,97.38
1487.66,1297.68,97.39
1487.89,1297.77,97.38
1487.89,1297.85,97.38
1487.88,1297.81,97.37
1487.85,1297.78,97.36
1487.83,1297.77,97.38
1487.65,1297.70,97.37
1487.54,1297.56,97.38
1487.80,1297.84,97.36
1487.77,1297.83,97.37
1487.74,1297.84,97.39
1487.75,1297.85,97.36
1487.70,1297.77,97.37
1487.71,1297.80,97.39
1487.71,1297.82,97.38
1487.82,1297.97,97.35
1487.84,1297.94,97.37
1487.53,1297.53,97.36
1487.64,1297.76,97.37
1487.65,1297.74,97.39
1487.68,1297.94,97.39
1487.67,1297.96,97.40
1487.72,1297.87,97.38
1487.71,1297.95,97.36
1487.68,1297.97,97.36
1487.66,1297.98,97.38
1487.63,1297.96,97.36
1487.62,1297.98,97.40
1487.54,1297.81,97.35
1487.55,1297.88,97.34
1487.83,1297.58,97.35
1487.58,1297.59,97.35
1487.57,1297.61,97.34
1487.54,1297.64,97.35
1487.57,1297.63,97.35
1487.53,1297.59,97.36
1487.54,1297.61,97.34
1487.54,1297.60,97.34
1487.52,1297.59,97.35
1487.56,1297.58,97.34
1487.54,1297.58,97.35
1487.55,1297.55,97.34
1487.53,1297.53,97.34
1487.57,1297.56,97.33
1487.59,1297.53,97.35
1487.58,1297.54,97.33
1487.56,1297.49,97.36
1487.56,1297.50,97.34
1487.60,1297.50,97.35
1487.46,1297.19,97.37
1487.31,1297.22,97.36
1487.28,1297.20,97.37
1487.30,1297.26,97.37
1487.47,1297.24,97.36
1487.43,1297.24,97.35
1487.45,1297.27,97.37
1487.45,1297.24,97.34
1487.48,1297.28,97.37
1487.18,1297.17,97.34
1487.55,1297.48,97.34
1487.59,1297.45,97.34
1487.42,1297.93,97.40
1487.43,1297.94,97.40
1487.37,1297.57,97.39
1487.46,1297.62,97.38
1487.40,1297.65,97.38
1487.46,1297.62,97.38
1487.31,1297.63,97.38
1487.37,1297.62,97.38
1487.36,1297.67,97.38
1487.36,1297.66,97.37
1487.36,1297.64,97.37
1487.36,1297.62,97.36
1487.37,1297.73,97.38
1487.32,1297.81,97.38
1487.32,1297.79,97.39
1487.30,1297.57,97.37
1487.39,1297.66,97.37
1487.33,1297.64,97.37
1487.32,1297.82,97.38
1487.45,1297.80,97.39
1487.35,1297.66,97.37
1487.40,1297.70,97.36
1487.39,1297.72,97.37
1487.26,1297.49,97.36
1487.27,1297.51,97.37
1487.27,1297.50,97.37
1487.32,1297.58,97.36
1487.31,1297.60,97.35
1487.28,1297.60,97.36
1487.27,1297.61,97.36
1487.33,1297.63,97.35
1487.37,1297.79,97.38
1487.33,1297.73,97.35
1487.40,1297.82,97.38
1487.41,1297.77,97.36
1487.19,1297.86,97.38
1487.24,1297.80,97.37
1487.23,1297.82,97.37
1487.24,1297.80,97.36
1487.35,1297.77,97.37
1487.40,1297.82,97.37
1487.22,1297.84,97.36
1487.26,1297.90,97.38
1487.25,1297.87,97.38
1487.26,1297.90,97.37
1487.24,1297.86,97.38
1487.11,1297.84,97.38
1487.14,1297.84,97.37
1487.14,1297.82,97.39
1487.23,1297.86,97.36
1487.23,1297.94,97.40
1487.05,1297.88,97.39
1487.11,1297.85,97.37
1487.22,1297.86,97.36
1487.14,1297.90,97.37
1487.27,1297.93,97.40
1487.26,1297.92,97.38
1487.05,1297.94,97.37
1487.13,1297.91,97.37
1487.17,1297.94,97.37
1487.21,1297.95,97.37
1487.22,1297.89,97.35
1487.23,1297.98,97.44
1487.09,1297.86,97.36
1487.13,1297.93,97.35
1487.13,1297.93,97.35
1487.47,1297.96,97.37
1487.10,1297.98,97.42
1487.12,1297.99,97.42
1487.02,1297.99,97.42
1487.18,1297.99,97.35
1487.16,1297.99,97.36
1487.27,1297.99,97.37
1487.28,1297.99,97.38
1487.23,1297.97,97.36
1487.20,1297.94,97.35
1487.23,1297.96,97.36
1487.24,1297.93,97.36
1487.27,1297.94,97.35
1487.31,1297.95,97.35
1487.18,1297.98,97.35
1487.20,1297.98,97.36
1487.02,1298.00,97.39
1487.02,1297.99,97.38
1487.26,1297.99,97.35
1487.24,1297.98,97.35
1487.60,1297.07,97.32
1487.65,1297.07,97.32
1487.67,1297.39,97.31
1487.65,1297.41,97.33
1487.86,1297.25,97.31
1487.90,1297.27,97.30
1487.90,1297.22,97.31
1487.89,1297.25,97.30
1487.59,1297.40,97.33
1487.58,1297.44,97.31
1487.52,1297.22,97.32
1487.50,1297.22,97.31
1487.58,1297.10,97.31
1487.83,1297.12,97.31
1487.69,1297.12,97.33
1487.71,1297.13,97.33
1487.71,1297.17,97.31
1487.66,1297.18,97.29
1487.68,1297.16,97.31
1487.65,1297.29,97.30
1487.66,1297.30,97.29
1487.56,1297.41,97.29
1487.54,1297.53,97.32
1487.57,1297.52,97.33
1487.55,1297.50,97.31
1487.59,1297.51,97.33
1487.60,1297.90,97.31
1487.78,1297.85,97.27
1487.79,1297.86,97.28
1487.75,1297.86,97.28
1487.17,1297.88,97.32
1487.11,1297.96,97.32
1487.12,1297.87,97.32
1487.10,1297.86,97.32
1487.38,1297.88,97.30
1487.36,1297.88,97.30
1487.32,1297.63,97.30
1487.32,1297.67,97.30
1487.43,1297.56,97.28
1487.46,1297.56,97.30
1487.15,1297.91,97.31
1487.16,1297.90,97.31
1487.21,1297.85,97.31
1487.19,1297.87,97.31
1487.19,1297.85,97.32
1487.19,1297.86,97.31
1487.11,1297.90,97.32
1487.11,1297.88,97.31
1487.01,1297.95,97.32
1487.19,1297.90,97.30
1487.18,1297.90,97.30
1487.20,1297.85,97.31
1487.08,1297.88,97.30
1487.16,1297.87,97.30
1487.18,1297.86,97.31
1487.17,1297.92,97.29
1487.17,1297.92,97.29
1487.18,1297.88,97.29
1487.19,1297.89,97.29
1487.14,1297.84,97.30
1487.15,1297.83,97.29
1487.13,1297.84,97.29
1487.14,1297.88,97.28
1487.08,1297.89,97.27
1487.09,1297.87,97.29
1487.12,1297.85,97.27
1487.15,1297.87,97.28
1487.07,1297.88,97.27
1487.09,1297.88,97.27
1487.17,1297.96,97.25
1487.19,1297.96,97.25
1487.16,1297.96,97.25
1487.10,1297.87,97.26
1487.10,1297.88,97.26
1487.10,1297.86,97.26
1487.12,1297.85,97.27
1487.16,1297.89,97.24
1487.14,1297.92,97.25
1487.42,1297.34,97.33
1487.42,1297.33,97.33
1487.26,1297.42,97.33
1487.23,1297.38,97.31
1487.21,1297.36,97.34
1487.44,1297.01,97.26
1487.43,1297.02,97.29
1487.41,1297.13,97.32
1487.37,1297.15,97.33
1487.39,1297.14,97.31
1487.28,1297.48,97.33
1487.28,1297.49,97.32
1487.02,1297.00,97.31
1487.64,1297.35,97.26
1487.64,1297.37,97.27
1487.21,1297.22,97.29
1487.19,1297.20,97.30
1487.22,1297.43,97.27
1487.23,1297.40,97.29
1487.07,1297.21,97.29
1487.13,1297.90,97.24
1487.15,1297.91,97.24
1487.12,1297.90,97.24
1487.11,1297.88,97.25
1487.60,1297.43,97.24
1487.12,1297.88,97.20
1487.08,1297.87,97.20
1487.11,1297.87,97.17
1487.07,1296.44,98.96
1487.07,1296.47,98.96
1487.00,1296.85,99.05
1487.25,1296.59,98.93
1487.25,1296.60,98.93
1487.51,1296.23,98.84
1487.49,1296.22,98.85
1487.49,1296.76,98.82
1487.61,1296.77,98.63
1487.62,1296.76,98.64
1487.21,1296.10,98.50
1487.22,1296.09,98.48
1487.58,1296.46,98.35
1487.58,1296.49,98.34
1487.39,1296.40,98.34
1487.41,1296.35,98.35
1487.33,1296.27,98.33
1487.32,1296.24,98.32
1487.62,1296.85,98.23
1487.02,1296.53,98.28
1487.04,1296.58,98.27
1487.09,1296.66,98.25
1487.06,1296.67,98.23
1487.33,1296.74,98.25
1487.39,1296.79,98.25
1487.37,1296.90,98.24
1487.39,1296.88,98.25
1487.90,1296.73,98.22
1487.89,1296.74,98.22
1487.87,1296.80,98.23
1487.85,1296.81,98.23
1487.85,1296.76,98.23
1487.83,1296.75,98.23
1487.85,1296.74,98.22
1487.86,1296.74,98.23
1487.88,1296.75,98.23
1487.87,1296.76,98.22
1487.87,1296.79,98.23
1487.88,1296.79,98.23
1487.88,1296.86,98.22
1487.89,1296.84,98.23
1487.88,1296.93,98.23
1487.88,1296.95,98.22
1487.89,1296.90,98.23
1487.89,1296.91,98.22
1487.84,1296.95,98.23
1487.85,1296.95,98.23
1487.86,1296.96,98.23
1487.85,1296.94,98.23
1487.83,1296.94,98.23
1487.84,1296.95,98.23
1487.82,1296.89,98.24
1487.81,1296.93,98.23
1487.80,1296.92,98.23
1487.80,1296.94,98.23
1487.88,1296.76,98.22
1487.88,1296.75,98.22
1487.88,1296.77,98.23
1487.88,1296.78,98.22
1487.90,1296.78,98.22
1487.90,1296.79,98.22
1487.79,1296.86,98.23
1487.79,1296.84,98.22
1487.79,1296.86,98.23
1487.80,1296.87,98.22
1487.86,1296.88,98.24
1487.81,1296.84,98.23
1487.90,1296.59,98.24
1487.90,1296.60,98.23
1487.90,1296.60,98.23
1487.90,1296.61,98.23
1487.86,1296.71,98.22
1487.87,1296.73,98.22
1487.88,1296.75,98.22
1487.88,1296.76,98.22
1487.88,1296.80,98.22
1487.87,1296.79,98.22
1487.88,1296.79,98.22
1487.89,1296.80,98.21
1487.87,1296.80,98.22
1487.88,1296.82,98.22
1487.80,1296.76,98.23
1487.81,1296.79,98.23
1487.80,1296.85,98.22
1487.80,1296.87,98.22
1487.81,1296.52,98.21
1487.83,1296.52,98.21
1487.76,1296.53,98.21
1487.73,1296.54,98.21
1487.66,1296.63,98.20
1487.67,1296.63,98.20
1487.42,1296.85,98.27
1487.40,1296.86,98.23
1487.46,1296.79,98.22
1487.46,1296.75,98.23
1487.44,1296.80,98.23
1487.43,1296.83,98.21
1487.36,1296.68,98.21
1487.36,1296.69,98.21
1487.51,1296.68,98.20
1487.51,1296.65,98.20
1487.93,1296.50,98.20
1487.94,1296.50,98.20
1487.66,1296.61,98.19
1487.65,1296.62,98.19
1487.22,1296.46,98.20
1487.22,1296.47,98.21
1487.40,1296.37,98.19
1487.38,1296.37,98.18
1487.33,1296.21,98.19
1487.32,1296.20,98.18
1487.07,1296.13,98.19
1487.07,1296.18,98.15
1487.93,1296.31,98.20
1487.92,1296.34,98.20
1487.44,1296.30,98.18
1487.43,1296.29,98.17
1487.29,1296.27,98.16
1487.28,1296.27,98.16
1487.23,1296.12,98.17
1487.22,1296.10,98.17
1487.86,1296.30,98.17
1487.87,1296.31,98.17
1487.78,1296.12,98.17
1487.80,1296.13,98.18
1487.78,1296.09,98.18
1487.79,1296.10,98.19
1487.49,1296.06,98.18
1487.50,1296.07,98.19
1487.72,1296.02,98.15
1487.75,1296.02,98.15
1487.82,1296.05,98.16
1487.82,1296.07,98.16
1487.81,1296.05,98.16
1487.82,1296.03,98.16
1487.77,1296.07,98.15
1487.77,1296.08,98.15
1487.51,1296.70,98.18
1487.52,1296.72,98.17
1487.51,1296.71,98.16
1487.88,1296.62,98.16
1487.38,1296.37,98.14
1487.33,1296.35,98.14
1487.35,1296.29,98.14
1487.38,1296.33,98.14
1487.36,1296.30,98.14
1487.36,1296.37,98.14
1487.36,1296.35,98.14
1487.93,1296.74,98.10
1487.63,1296.18,98.13
1487.08,1296.17,98.12
1487.37,1296.33,98.12
1487.89,1296.80,98.08
1487.84,1296.86,98.06
1487.89,1296.56,98.03
1487.90,1296.84,98.12
1487.43,1296.38,97.74
1487.45,1296.41,97.74
1487.83,1296.88,97.78
1487.79,1296.85,97.75
1487.27,1296.46,97.72
1487.44,1296.68,97.71
1487.89,1296.78,97.69
1487.90,1296.78,97.70
1487.69,1296.75,97.66
1487.91,1296.82,97.68
1487.92,1296.81,97.67
1487.90,1296.18,97.68
1487.88,1296.19,97.67
1487.91,1296.42,97.08
1487.89,1296.40,97.65
1487.44,1296.07,97.65
1487.24,1296.57,97.62
1487.26,1296.57,97.60
1487.25,1296.04,97.64
1487.22,1296.02,97.62
1487.16,1296.39,97.62
1487.66,1296.30,97.58
1487.68,1296.29,97.60
1487.54,1296.31,97.59
1487.55,1296.30,97.61
1487.74,1296.65,97.59
1487.76,1296.65,97.60
1487.29,1296.77,97.54
1487.34,1296.38,97.58
1487.57,1296.79,97.52
1487.16,1296.84,97.52
1487.13,1296.67,97.54
1487.12,1296.68,97.55
1487.18,1296.27,97.50
1487.18,1296.22,97.53
1487.25,1296.28,97.51
1487.18,1296.33,97.51
1487.12,1296.26,97.51
1487.03,1296.83,97.59
1487.04,1296.85,97.60
1487.81,1296.51,97.48
1487.80,1296.53,97.47
1487.77,1296.85,97.48
1487.61,1296.86,97.50
1487.49,1296.78,97.48
1487.49,1296.79,97.43
1487.37,1296.92,97.48
1487.38,1296.92,97.49
1487.80,1296.49,97.37
1487.79,1296.51,97.37
1487.26,1296.26,97.42
1487.27,1296.27,97.42
1487.79,1296.84,97.38
1487.81,1296.94,97.38
1487.84,1296.51,97.35
1487.78,1296.59,97.37
1487.90,1296.73,97.35
1487.90,1296.74,97.39
1487.07,1296.95,97.38
1487.22,1296.83,97.34
1487.20,1296.81,97.34
1487.36,1296.25,97.35
1487.48,1296.37,97.36
1487.37,1296.36,97.35
1487.36,1296.36,97.35
1487.76,1296.47,97.35
1487.54,1296.27,97.34
1487.76,1296.49,97.34
1487.47,1296.17,97.34
1487.73,1296.48,97.32
1487.56,1296.01,97.33
1487.03,1296.28,97.34
1487.45,1296.43,97.30
1487.43,1296.43,97.32
1487.51,1296.69,97.32
1487.51,1296.70,97.33
1487.54,1296.89,97.33
1487.49,1296.81,97.31
1487.48,1296.78,97.31
1487.49,1296.80,97.30
1487.50,1296.79,97.31
1487.33,1296.90,97.33
1487.32,1296.89,97.33
1487.28,1296.83,97.31
1487.44,1296.79,97.31
1487.66,1296.29,97.29
1487.68,1296.30,97.28
1487.52,1296.01,97.29
1487.64,1296.27,97.29
1487.66,1296.26,97.27
1487.87,1296.98,97.35
1487.90,1296.98,97.38
1487.88,1296.99,97.36
1487.48,1296.81,97.29
1487.48,1296.82,97.28
1487.50,1296.85,97.27
1487.44,1296.43,97.25
1487.40,1296.44,97.28
1487.05,1296.44,97.28
1487.06,1296.40,97.25
1487.03,1296.94,97.29
1487.11,1296.61,97.24
1487.10,1296.65,97.26
1487.03,1296.64,97.26
1487.02,1296.64,97.25
1487.33,1296.99,97.34
1487.34,1297.01,97.36
1487.81,1296.10,97.24
1487.80,1296.07,97.24
1487.67,1296.65,97.24
1487.70,1296.66,97.24
1487.24,1296.84,97.17
1487.25,1296.85,97.17
1487.40,1295.67,98.73
1487.39,1295.67,98.72
1487.16,1295.67,98.72
1487.16,1295.66,98.73
1487.47,1295.99,98.58
1487.47,1295.96,98.58
1487.01,1295.62,98.52
1487.03,1295.60,98.51
1487.58,1295.33,98.30
1487.58,1295.33,98.33
1487.28,1295.50,98.30
1487.30,1295.50,98.30
1487.60,1295.26,98.24
1487.59,1295.27,98.24
1487.31,1295.24,98.25
1487.30,1295.25,98.25
1487.64,1295.72,98.19
1487.65,1295.71,98.20
1487.64,1295.66,98.18
1487.66,1295.66,98.18
1487.85,1295.50,98.20
1487.86,1295.52,98.20
1487.18,1295.11,98.24
1487.17,1295.11,98.24
1487.40,1295.17,98.23
1487.37,1295.03,98.24
1487.38,1295.02,98.24
1487.25,1295.83,98.22
1487.25,1295.84,98.20
1487.75,1295.59,98.17
1487.69,1295.58,98.18
1487.83,1295.81,98.16
1487.63,1295.59,98.18
1487.61,1295.57,98.18
1487.80,1295.65,98.16
1487.75,1295.60,98.15
1487.90,1295.58,98.18
1487.91,1295.57,98.17
1487.51,1295.66,98.18
1487.52,1295.64,98.18
1487.87,1295.61,98.16
1487.82,1295.87,98.15
1487.88,1295.90,98.15
1487.89,1295.91,98.15
1487.81,1295.92,98.16
1487.82,1295.93,98.15
1487.81,1295.94,98.16
1487.80,1295.93,98.17
1487.77,1295.91,98.16
1487.73,1295.88,98.16
1487.75,1295.90,98.16
1487.71,1295.91,98.16
1487.73,1295.92,98.16
1487.76,1295.98,98.16
1487.77,1295.96,98.16
1487.77,1295.98,98.16
1487.78,1295.97,98.16
1487.83,1295.94,98.16
1487.81,1295.93,98.16
1487.78,1295.88,98.15
1487.77,1295.88,98.15
1487.77,1295.89,98.16
1487.77,1295.91,98.16
1487.78,1295.89,98.16
1487.79,1295.91,98.16
1487.78,1295.95,98.16
1487.79,1295.94,98.17
1487.81,1295.95,98.16
1487.80,1295.95,98.16
1487.80,1295.95,98.16
1487.79,1295.94,98.16
1487.36,1295.71,98.16
